"PWS ID","PWS Name","EPA Region","Primacy Agency","PWS Type","Primacy Type","Primary Source","Activity Status","Deactivation Date","Population Served Count","Rule Name","Violation Code","Violation Type","Violation Category Code","Is Health Based","Contaminant Name","Compliance Period Begin Date","Compliance Period End Date","Compliance Status","RTC Date","Enforcement Action Type Code","Enforcement Action Description","Is Major Violation","Severity Indicator Count","Public Notification Tier","Violation First Reported Date"
"VT0020731","MOUNTAIN PARK","Region 1","Vermont","Non-Transient non-community system","State","Ground water","Active","-","679","Lead and Copper Rule","52","Follow-up Or Routine LCR Tap M/R","MR","N","Lead and Copper Rule","01-JUL-1999","-","Open","-","-","-","-","-","3","19-MAY-2000"
"VT0006077","ALBERT BRIDGE SCHOOL","Region 1","Vermont","Non-Transient non-community system","State","Ground water","Active","-","85","Lead and Copper Rule","52","Follow-up Or Routine LCR Tap M/R","MR","N","Lead and Copper Rule","01-JUL-1999","-","Open","-","-","-","-","-","3","19-MAY-2000"
"VT0005379","RHODESIDE ACRES","Region 1","Vermont","Community water system","State","Ground water","Active","-","65","Lead and Copper Rule","52","Follow-up Or Routine LCR Tap M/R","MR","N","Lead and Copper Rule","01-JAN-1999","-","Open","-","-","-","-","-","3","19-MAY-2000"
"VT0005379","RHODESIDE ACRES","Region 1","Vermont","Community water system","State","Ground water","Active","-","65","Lead and Copper Rule","52","Follow-up Or Routine LCR Tap M/R","MR","N","Lead and Copper Rule","01-JAN-1999","-","Returned to Compliance","25-APR-2000","SOX","State Compliance achieved","-","-","3","16-NOV-2005"
"VT0020629","ISLE LAMOTTE SCHOOL","Region 1","Vermont","Non-Transient non-community system","State","Ground water","Active","-","40","Lead and Copper Rule","52","Follow-up Or Routine LCR Tap M/R","MR","N","Lead and Copper Rule","01-JAN-1999","-","Open","-","-","-","-","-","3","19-MAY-2000"
"VT0020629","ISLE LAMOTTE SCHOOL","Region 1","Vermont","Non-Transient non-community system","State","Ground water","Active","-","40","Lead and Copper Rule","52","Follow-up Or Routine LCR Tap M/R","MR","N","Lead and Copper Rule","01-JAN-1999","-","Returned to Compliance","27-SEP-1999","SOX","State Compliance achieved","-","-","3","16-NOV-2005"
"VT0020734","POWNAL FIRE DISTRICT 2","Region 1","Vermont","Community water system","State","Ground water","Active","-","400","Lead and Copper Rule","52","Follow-up Or Routine LCR Tap M/R","MR","N","Lead and Copper Rule","01-JAN-1999","-","Open","-","-","-","-","-","3","19-MAY-2000"
"VT0020734","POWNAL FIRE DISTRICT 2","Region 1","Vermont","Community water system","State","Ground water","Active","-","400","Lead and Copper Rule","52","Follow-up Or Routine LCR Tap M/R","MR","N","Lead and Copper Rule","01-JAN-1999","-","Returned to Compliance","17-MAR-2011","SOX","State Compliance achieved","-","-","3","16-NOV-2005"
"VT0006621","GREEN MOUNTAIN VALLEY SCHOOL","Region 1","Vermont","Non-Transient non-community system","State","Ground water","Active","-","120","Lead and Copper Rule","52","Follow-up Or Routine LCR Tap M/R","MR","N","Lead and Copper Rule","01-JAN-1999","-","Open","-","-","-","-","-","3","19-MAY-2000"
"VT0006621","GREEN MOUNTAIN VALLEY SCHOOL","Region 1","Vermont","Non-Transient non-community system","State","Ground water","Active","-","120","Lead and Copper Rule","52","Follow-up Or Routine LCR Tap M/R","MR","N","Lead and Copper Rule","01-JAN-1999","-","Returned to Compliance","14-DEC-1999","SOX","State Compliance achieved","-","-","3","16-NOV-2005"
"VT0005258","WESTONS MHP","Region 1","Vermont","Community water system","State","Ground water","Active","-","218","Lead and Copper Rule","52","Follow-up Or Routine LCR Tap M/R","MR","N","Lead and Copper Rule","01-JAN-1999","-","Open","-","-","-","-","-","3","19-MAY-2000"
"VT0005198","GREENSBORO FIRE DISTRICT 1","Region 1","Vermont","Community water system","State","Ground water","Active","-","551","Lead and Copper Rule","52","Follow-up Or Routine LCR Tap M/R","MR","N","Lead and Copper Rule","01-JAN-1999","-","Open","-","-","-","-","-","3","19-MAY-2000"
"VT0005198","GREENSBORO FIRE DISTRICT 1","Region 1","Vermont","Community water system","State","Ground water","Active","-","551","Lead and Copper Rule","52","Follow-up Or Routine LCR Tap M/R","MR","N","Lead and Copper Rule","01-JAN-1999","-","Returned to Compliance","26-APR-2011","SOX","State Compliance achieved","-","-","3","16-NOV-2005"
"VT0005580","MERRIMAC MHP SYSTEM 2","Region 1","Vermont","Community water system","State","Ground water","Active","-","42","Lead and Copper Rule","52","Follow-up Or Routine LCR Tap M/R","MR","N","Lead and Copper Rule","01-JAN-1999","-","Open","-","-","-","-","-","3","19-MAY-2000"
"VT0005499","COLONIAL ESTATES WATER CORP","Region 1","Vermont","Community water system","State","Ground water","Active","-","200","Lead and Copper Rule","52","Follow-up Or Routine LCR Tap M/R","MR","N","Lead and Copper Rule","01-JAN-1999","-","Open","-","-","-","-","-","3","19-MAY-2000"
"VT0005499","COLONIAL ESTATES WATER CORP","Region 1","Vermont","Community water system","State","Ground water","Active","-","200","Lead and Copper Rule","52","Follow-up Or Routine LCR Tap M/R","MR","N","Lead and Copper Rule","01-JAN-1999","-","Returned to Compliance","26-APR-2011","SOX","State Compliance achieved","-","-","3","16-NOV-2005"
"VT0005201","JAY PEAK SUBDIVISION II","Region 1","Vermont","Community water system","State","Ground water","Active","-","66","Lead and Copper Rule","52","Follow-up Or Routine LCR Tap M/R","MR","N","Lead and Copper Rule","01-JAN-1999","-","Open","-","-","-","-","-","3","21-NOV-2000"
"VT0005201","JAY PEAK SUBDIVISION II","Region 1","Vermont","Community water system","State","Ground water","Active","-","66","Lead and Copper Rule","52","Follow-up Or Routine LCR Tap M/R","MR","N","Lead and Copper Rule","01-JAN-1999","-","Returned to Compliance","25-JAN-2011","SOX","State Compliance achieved","-","-","3","16-NOV-2005"
"VT0005240","HEMLOCK RIDGE CONDOMINIUM","Region 1","Vermont","Community water system","State","Ground water","Active","-","63","Lead and Copper Rule","52","Follow-up Or Routine LCR Tap M/R","MR","N","Lead and Copper Rule","01-JAN-1999","-","Open","-","-","-","-","-","3","19-MAY-2000"
"VT0005240","HEMLOCK RIDGE CONDOMINIUM","Region 1","Vermont","Community water system","State","Ground water","Active","-","63","Lead and Copper Rule","06","Notification, Public","Other","N","Lead and Copper Rule","01-JAN-1999","30-JUN-1999","Known","-","-","-","-","-","3","19-MAY-2000"
"VT0005240","HEMLOCK RIDGE CONDOMINIUM","Region 1","Vermont","Community water system","State","Ground water","Active","-","63","Lead and Copper Rule","52","Follow-up Or Routine LCR Tap M/R","MR","N","Lead and Copper Rule","01-JAN-1999","-","Returned to Compliance","23-APR-2001","SOX","State Compliance achieved","-","-","3","16-NOV-2005"
"VT0005240","HEMLOCK RIDGE CONDOMINIUM","Region 1","Vermont","Community water system","State","Ground water","Active","-","63","Lead and Copper Rule","06","Notification, Public","Other","N","Lead and Copper Rule","01-JAN-1999","30-JUN-1999","Returned to Compliance","23-APR-2001","SOX","State Compliance achieved","-","-","3","16-NOV-2005"
"VT0020731","MOUNTAIN PARK","Region 1","Vermont","Non-Transient non-community system","State","Ground water","Active","-","679","Lead and Copper Rule","52","Follow-up Or Routine LCR Tap M/R","MR","N","Lead and Copper Rule","01-JAN-1999","-","Open","-","-","-","-","-","3","19-MAY-2000"
"VT0020731","MOUNTAIN PARK","Region 1","Vermont","Non-Transient non-community system","State","Ground water","Active","-","679","Lead and Copper Rule","06","Notification, Public","Other","N","Lead and Copper Rule","01-JAN-1999","30-JUN-1999","Known","-","-","-","-","-","3","19-MAY-2000"
"VT0020731","MOUNTAIN PARK","Region 1","Vermont","Non-Transient non-community system","State","Ground water","Active","-","679","Lead and Copper Rule","52","Follow-up Or Routine LCR Tap M/R","MR","N","Lead and Copper Rule","01-JAN-1999","-","Returned to Compliance","02-FEB-2000","SOX","State Compliance achieved","-","-","3","16-NOV-2005"
"VT0020731","MOUNTAIN PARK","Region 1","Vermont","Non-Transient non-community system","State","Ground water","Active","-","679","Lead and Copper Rule","06","Notification, Public","Other","N","Lead and Copper Rule","01-JAN-1999","30-JUN-1999","Returned to Compliance","23-FEB-2000","SOX","State Compliance achieved","-","-","3","16-NOV-2005"
"VT0005615","TIMBERCREEK CONDOMINIUM","Region 1","Vermont","Community water system","State","Ground water","Active","-","1,116","Lead and Copper Rule","52","Follow-up Or Routine LCR Tap M/R","MR","N","Lead and Copper Rule","01-JAN-1999","-","Returned to Compliance","26-APR-2011","SOX","State Compliance achieved","-","-","3","16-NOV-2005"
"VT0005615","TIMBERCREEK CONDOMINIUM","Region 1","Vermont","Community water system","State","Ground water","Active","-","1,116","Lead and Copper Rule","52","Follow-up Or Routine LCR Tap M/R","MR","N","Lead and Copper Rule","01-JAN-1999","-","Open","-","-","-","-","-","3","19-MAY-2000"
"VT0006085","WEYBRIDGE ELEMENTARY SCHOOL","Region 1","Vermont","Non-Transient non-community system","State","Ground water","Active","-","136","Lead and Copper Rule","52","Follow-up Or Routine LCR Tap M/R","MR","N","Lead and Copper Rule","01-JAN-1999","-","Open","-","-","-","-","-","3","19-MAY-2000"
"VT0006085","WEYBRIDGE ELEMENTARY SCHOOL","Region 1","Vermont","Non-Transient non-community system","State","Ground water","Active","-","136","Lead and Copper Rule","52","Follow-up Or Routine LCR Tap M/R","MR","N","Lead and Copper Rule","01-JAN-1999","-","Returned to Compliance","10-FEB-2010","SOX","State Compliance achieved","-","-","3","16-NOV-2005"
"VT0020610","SALISBURY SCHOOL","Region 1","Vermont","Non-Transient non-community system","State","Ground water","Active","-","125","Lead and Copper Rule","52","Follow-up Or Routine LCR Tap M/R","MR","N","Lead and Copper Rule","01-JAN-1999","-","Open","-","-","-","-","-","3","19-MAY-2000"
"VT0020610","SALISBURY SCHOOL","Region 1","Vermont","Non-Transient non-community system","State","Ground water","Active","-","125","Lead and Copper Rule","52","Follow-up Or Routine LCR Tap M/R","MR","N","Lead and Copper Rule","01-JAN-1999","-","Returned to Compliance","21-MAR-2000","SOX","State Compliance achieved","-","-","3","16-NOV-2005"
"VT0005085","LARNED WATER SYSTEM","Region 1","Vermont","Community water system","State","Ground water","Inactive","05-MAY-2011","155","Lead and Copper Rule","51","Initial Tap Sampling for Pb and Cu","MR","N","Lead and Copper Rule","01-JAN-1999","-","System Inactive","05-MAY-2011","-","-","-","-","3","19-MAY-2000"
"VT0005085","LARNED WATER SYSTEM","Region 1","Vermont","Community water system","State","Ground water","Inactive","05-MAY-2011","155","Lead and Copper Rule","51","Initial Tap Sampling for Pb and Cu","MR","N","Lead and Copper Rule","01-JAN-1999","-","System Inactive","05-MAY-2011","SIE","State Public Notification requested","-","-","3","16-NOV-2005"
"VT0005233","RUTLAND TOWN FD 4","Region 1","Vermont","Community water system","State","Surface water","Inactive","01-NOV-2002","150","Lead and Copper Rule","52","Follow-up Or Routine LCR Tap M/R","MR","N","Lead and Copper Rule","01-JAN-1999","01-NOV-2002","System Inactive","01-NOV-2002","-","-","-","-","3","19-MAY-2000"
"VT0005233","RUTLAND TOWN FD 4","Region 1","Vermont","Community water system","State","Surface water","Inactive","01-NOV-2002","150","Lead and Copper Rule","06","Notification, Public","Other","N","Lead and Copper Rule","01-JAN-1999","30-JUN-1999","System Inactive","01-NOV-2002","-","-","-","-","3","19-MAY-2000"
"VT0005610","EAST ROAD MHP","Region 1","Vermont","Community water system","State","Ground water","Inactive","04-OCT-2005","69","Lead and Copper Rule","52","Follow-up Or Routine LCR Tap M/R","MR","N","Lead and Copper Rule","01-JAN-1999","-","System Inactive","04-OCT-2005","SIE","State Public Notification requested","-","-","3","19-MAY-2000"
"VT0005624","ALLEN POINT WATER SYSTEM","Region 1","Vermont","Community water system","State","Surface water","Inactive","03-MAY-2005","40","Lead and Copper Rule","51","Initial Tap Sampling for Pb and Cu","MR","N","Lead and Copper Rule","01-JAN-1999","-","System Inactive","03-MAY-2005","SIF","State Public Notification received","-","-","3","16-NOV-2005"
"VT0005624","ALLEN POINT WATER SYSTEM","Region 1","Vermont","Community water system","State","Surface water","Inactive","03-MAY-2005","40","Lead and Copper Rule","51","Initial Tap Sampling for Pb and Cu","MR","N","Lead and Copper Rule","01-JAN-1999","01-MAY-2005","System Inactive","03-MAY-2005","-","-","-","-","3","19-MAY-2000"
"VT0006763","EAST RANDOLPH SCHOOL","Region 1","Vermont","Non-Transient non-community system","State","Ground water","Inactive","04-OCT-2005","70","Lead and Copper Rule","52","Follow-up Or Routine LCR Tap M/R","MR","N","Lead and Copper Rule","01-JAN-1999","-","System Inactive","04-OCT-2005","SIE","State Public Notification requested","-","-","3","19-MAY-2000"
"VT0020710","DERBY VILLA MHP","Region 1","Vermont","Community water system","State","Ground water purchased","Inactive","01-FEB-2000","24","Lead and Copper Rule","52","Follow-up Or Routine LCR Tap M/R","MR","N","Lead and Copper Rule","01-JAN-1999","01-FEB-2000","System Inactive","01-FEB-2000","-","-","-","-","3","19-MAY-2000"
"VT0005431","TOPNOTCH","Region 1","Vermont","Community water system","State","Ground water purchased","Active","-","350","Lead and Copper Rule","52","Follow-up Or Routine LCR Tap M/R","MR","N","Lead and Copper Rule","01-JAN-1999","-","Open","-","-","-","-","-","3","19-MAY-2000"
"VT0005431","TOPNOTCH","Region 1","Vermont","Community water system","State","Ground water purchased","Active","-","350","Lead and Copper Rule","06","Notification, Public","Other","N","Lead and Copper Rule","01-JAN-1999","30-JUN-1999","Known","-","-","-","-","-","3","19-MAY-2000"
"VT0005431","TOPNOTCH","Region 1","Vermont","Community water system","State","Ground water purchased","Active","-","350","Lead and Copper Rule","52","Follow-up Or Routine LCR Tap M/R","MR","N","Lead and Copper Rule","01-JAN-1999","-","Returned to Compliance","26-APR-2011","SOX","State Compliance achieved","-","-","3","16-NOV-2005"
"VT0005431","TOPNOTCH","Region 1","Vermont","Community water system","State","Ground water purchased","Active","-","350","Lead and Copper Rule","06","Notification, Public","Other","N","Lead and Copper Rule","01-JAN-1999","30-JUN-1999","Returned to Compliance","09-OCT-2000","SOX","State Compliance achieved","-","-","3","16-NOV-2005"
"VT0020732","CW MULHOLLAND WELL 3","Region 1","Vermont","Transient non-community system","State","Ground water","Active","-","75","Lead and Copper Rule","52","Follow-up Or Routine LCR Tap M/R","MR","N","Lead and Copper Rule","01-JAN-1999","-","Open","-","-","-","-","-","3","19-MAY-2000"
"VT0020732","CW MULHOLLAND WELL 3","Region 1","Vermont","Transient non-community system","State","Ground water","Active","-","75","Lead and Copper Rule","52","Follow-up Or Routine LCR Tap M/R","MR","N","Lead and Copper Rule","01-JAN-1999","-","Returned to Compliance","26-APR-2011","SOX","State Compliance achieved","-","-","3","16-NOV-2005"
"VT0020633","RUTLAND TOWN FIRE DISTRICT  11","Region 1","Vermont","Community water system","State","Ground water","Inactive","06-SEP-2005","29","Lead and Copper Rule","52","Follow-up Or Routine LCR Tap M/R","MR","N","Lead and Copper Rule","01-JAN-1999","-","System Inactive","06-SEP-2005","-","-","-","-","3","19-MAY-2000"
"VT0020633","RUTLAND TOWN FIRE DISTRICT  11","Region 1","Vermont","Community water system","State","Ground water","Inactive","06-SEP-2005","29","Lead and Copper Rule","52","Follow-up Or Routine LCR Tap M/R","MR","N","Lead and Copper Rule","01-JAN-1999","-","Returned to Compliance","27-SEP-2002","SOX","State Compliance achieved","-","-","3","16-NOV-2005"
"VT0020389","DEERPATH SCHOOL","Region 1","Vermont","Non-Transient non-community system","State","Ground water","Changed from public to non-public","23-NOV-2004","2","Lead and Copper Rule","52","Follow-up Or Routine LCR Tap M/R","MR","N","Lead and Copper Rule","01-JAN-1999","-","System Inactive","23-NOV-2004","-","-","-","-","3","19-MAY-2000"
"VT0020389","DEERPATH SCHOOL","Region 1","Vermont","Non-Transient non-community system","State","Ground water","Changed from public to non-public","23-NOV-2004","2","Lead and Copper Rule","06","Notification, Public","Other","N","Lead and Copper Rule","01-JAN-1999","30-JUN-1999","System Inactive","23-NOV-2004","-","-","-","-","3","19-MAY-2000"
"VT0020434","SLOPESIDE CONDOMINIUM","Region 1","Vermont","Community water system","State","Ground water","Inactive","14-MAR-2012","256","Lead and Copper Rule","52","Follow-up Or Routine LCR Tap M/R","MR","N","Lead and Copper Rule","01-JAN-1999","-","System Inactive","14-MAR-2012","-","-","-","-","3","19-MAY-2000"
"VT0020434","SLOPESIDE CONDOMINIUM","Region 1","Vermont","Community water system","State","Ground water","Inactive","14-MAR-2012","256","Lead and Copper Rule","52","Follow-up Or Routine LCR Tap M/R","MR","N","Lead and Copper Rule","01-JAN-1999","-","Returned to Compliance","26-APR-2011","SOX","State Compliance achieved","-","-","3","16-NOV-2005"
"VT0020464","JAY PEAK VILLAGE PHASE I","Region 1","Vermont","Community water system","State","Ground water","Inactive","24-JAN-2013","288","Lead and Copper Rule","52","Follow-up Or Routine LCR Tap M/R","MR","N","Lead and Copper Rule","01-JAN-1999","-","Returned to Compliance","26-APR-2011","SOX","State Compliance achieved","-","-","3","16-NOV-2005"
"VT0005044","SOUTH RYEGATE WATER COOP","Region 1","Vermont","Community water system","State","Ground water","Inactive","18-JUN-2013","25","Lead and Copper Rule","52","Follow-up Or Routine LCR Tap M/R","MR","N","Lead and Copper Rule","01-JAN-1999","-","System Inactive","18-JUN-2013","-","-","-","-","3","19-MAY-2000"
"VT0005044","SOUTH RYEGATE WATER COOP","Region 1","Vermont","Community water system","State","Ground water","Inactive","18-JUN-2013","25","Lead and Copper Rule","52","Follow-up Or Routine LCR Tap M/R","MR","N","Lead and Copper Rule","01-JAN-1999","-","Returned to Compliance","24-JUL-2000","SOX","State Compliance achieved","-","-","3","16-NOV-2005"
"VT0005580","MERRIMAC MHP SYSTEM 2","Region 1","Vermont","Community water system","State","Ground water","Active","-","42","Lead and Copper Rule","52","Follow-up Or Routine LCR Tap M/R","MR","N","Lead and Copper Rule","01-JAN-1999","-","Returned to Compliance","31-AUG-1999","SFO","State Administrative/Compliance Order with penalty issued","-","-","3","16-NOV-2005"
"VT0005046","ST JOHNSBURY CENTER F D 1","Region 1","Vermont","Community water system","State","Surface water purchased","Active","-","370","Lead and Copper Rule","52","Follow-up Or Routine LCR Tap M/R","MR","N","Lead and Copper Rule","01-JAN-1999","-","Open","-","-","-","-","-","3","19-MAY-2000"
"VT0005046","ST JOHNSBURY CENTER F D 1","Region 1","Vermont","Community water system","State","Surface water purchased","Active","-","370","Lead and Copper Rule","06","Notification, Public","Other","N","Lead and Copper Rule","01-JAN-1999","30-JUN-1999","Known","-","-","-","-","-","3","19-MAY-2000"
"VT0005046","ST JOHNSBURY CENTER F D 1","Region 1","Vermont","Community water system","State","Surface water purchased","Active","-","370","Lead and Copper Rule","52","Follow-up Or Routine LCR Tap M/R","MR","N","Lead and Copper Rule","01-JAN-1999","-","Open","-","SIF","State Public Notification received","-","-","3","16-NOV-2005"
"VT0005046","ST JOHNSBURY CENTER F D 1","Region 1","Vermont","Community water system","State","Surface water purchased","Active","-","370","Lead and Copper Rule","06","Notification, Public","Other","N","Lead and Copper Rule","01-JAN-1999","30-JUN-1999","Returned to Compliance","20-DEC-2000","SIF","State Public Notification received","-","-","3","16-NOV-2005"
"VT0020408","MARY MEYER CORP","Region 1","Vermont","Non-Transient non-community system","State","Ground water","Active","-","52","Lead and Copper Rule","52","Follow-up Or Routine LCR Tap M/R","MR","N","Lead and Copper Rule","01-JAN-1999","-","Open","-","-","-","-","-","3","19-MAY-2000"
"VT0020408","MARY MEYER CORP","Region 1","Vermont","Non-Transient non-community system","State","Ground water","Active","-","52","Lead and Copper Rule","52","Follow-up Or Routine LCR Tap M/R","MR","N","Lead and Copper Rule","01-JAN-1999","-","Returned to Compliance","27-JUN-2000","SOX","State Compliance achieved","-","-","3","16-NOV-2005"
"VT0005118","FAIRFAX HEIGHTS WATER CO","Region 1","Vermont","Community water system","State","Ground water","Active","-","100","Lead and Copper Rule","52","Follow-up Or Routine LCR Tap M/R","MR","N","Lead and Copper Rule","01-JAN-1999","-","Open","-","-","-","-","-","3","19-MAY-2000"
"VT0005118","FAIRFAX HEIGHTS WATER CO","Region 1","Vermont","Community water system","State","Ground water","Active","-","100","Lead and Copper Rule","52","Follow-up Or Routine LCR Tap M/R","MR","N","Lead and Copper Rule","01-JAN-1999","-","Open","-","SFO","State Administrative/Compliance Order with penalty issued","-","-","3","16-NOV-2005"
"VT0005342","MOUNT ASCUTNEY MHP","Region 1","Vermont","Community water system","State","Ground water","Active","-","42","Lead and Copper Rule","52","Follow-up Or Routine LCR Tap M/R","MR","N","Lead and Copper Rule","01-JAN-1999","-","Open","-","-","-","-","-","3","19-MAY-2000"
"VT0005342","MOUNT ASCUTNEY MHP","Region 1","Vermont","Community water system","State","Ground water","Active","-","42","Lead and Copper Rule","52","Follow-up Or Routine LCR Tap M/R","MR","N","Lead and Copper Rule","01-JAN-1999","-","Returned to Compliance","26-APR-2011","SOX","State Compliance achieved","-","-","3","16-NOV-2005"
"VT0006655","JAY WESTFIELD ELEMENTARY SCHOOL","Region 1","Vermont","Non-Transient non-community system","State","Ground water","Active","-","90","Lead and Copper Rule","52","Follow-up Or Routine LCR Tap M/R","MR","N","Lead and Copper Rule","01-JAN-1999","-","Open","-","-","-","-","-","3","19-MAY-2000"
"VT0006655","JAY WESTFIELD ELEMENTARY SCHOOL","Region 1","Vermont","Non-Transient non-community system","State","Ground water","Active","-","90","Lead and Copper Rule","52","Follow-up Or Routine LCR Tap M/R","MR","N","Lead and Copper Rule","01-JAN-1999","-","Returned to Compliance","26-APR-2011","SOX","State Compliance achieved","-","-","3","16-NOV-2005"
"VT0005304","NORTHSHORE MHP","Region 1","Vermont","Community water system","State","Ground water","Active","-","63","Lead and Copper Rule","52","Follow-up Or Routine LCR Tap M/R","MR","N","Lead and Copper Rule","01-JAN-1999","-","Open","-","-","-","-","-","3","19-MAY-2000"
"VT0005304","NORTHSHORE MHP","Region 1","Vermont","Community water system","State","Ground water","Active","-","63","Lead and Copper Rule","52","Follow-up Or Routine LCR Tap M/R","MR","N","Lead and Copper Rule","01-JAN-1999","-","Returned to Compliance","26-APR-2011","SOX","State Compliance achieved","-","-","3","16-NOV-2005"
"VT0020723","GREEN MOUNTAIN MHP","Region 1","Vermont","Community water system","State","Ground water purchased","Active","-","110","Lead and Copper Rule","51","Initial Tap Sampling for Pb and Cu","MR","N","Lead and Copper Rule","01-JAN-1999","06-JUL-1999","Returned to Compliance","06-JUL-1999","SOX","State Compliance achieved","-","-","3","19-MAY-2000"
"VT0020723","GREEN MOUNTAIN MHP","Region 1","Vermont","Community water system","State","Ground water purchased","Active","-","110","Lead and Copper Rule","51","Initial Tap Sampling for Pb and Cu","MR","N","Lead and Copper Rule","01-JAN-1999","-","Returned to Compliance","06-JUL-1999","SIF","State Public Notification received","-","-","3","16-NOV-2005"
"VT0005378","RUTLAND TOWN FIRE DISTRICT 6","Region 1","Vermont","Community water system","State","Ground water","Active","-","137","Lead and Copper Rule","52","Follow-up Or Routine LCR Tap M/R","MR","N","Lead and Copper Rule","01-JAN-1999","-","Open","-","-","-","-","-","3","19-MAY-2000"
"VT0005378","RUTLAND TOWN FIRE DISTRICT 6","Region 1","Vermont","Community water system","State","Ground water","Active","-","137","Lead and Copper Rule","52","Follow-up Or Routine LCR Tap M/R","MR","N","Lead and Copper Rule","01-JAN-1999","-","Returned to Compliance","25-JAN-2011","SOX","State Compliance achieved","-","-","3","16-NOV-2005"
"VT0005200","IRASBURG FD #1","Region 1","Vermont","Community water system","State","Ground water","Active","-","200","Lead and Copper Rule","52","Follow-up Or Routine LCR Tap M/R","MR","N","Lead and Copper Rule","01-JAN-1999","-","Open","-","-","-","-","-","3","19-MAY-2000"
"VT0005200","IRASBURG FD #1","Region 1","Vermont","Community water system","State","Ground water","Active","-","200","Lead and Copper Rule","52","Follow-up Or Routine LCR Tap M/R","MR","N","Lead and Copper Rule","01-JAN-1999","-","Returned to Compliance","12-SEP-2000","SOX","State Compliance achieved","-","-","3","16-NOV-2005"
"VT0005080","BIRCHWOOD MANOR MHP","Region 1","Vermont","Community water system","State","Surface water purchased","Inactive","05-SEP-2014","454","Lead and Copper Rule","52","Follow-up Or Routine LCR Tap M/R","MR","N","Lead and Copper Rule","01-JAN-1998","-","Returned to Compliance","26-APR-2011","SOX","State Compliance achieved","-","-","3","16-NOV-2005"
"VT0005202","NEWPORT CITY WATER SYSTEM","Region 1","Vermont","Community water system","State","Ground water","Active","-","4,766","Lead and Copper Rule","52","Follow-up Or Routine LCR Tap M/R","MR","N","Lead and Copper Rule","01-JAN-1998","-","Returned to Compliance","30-SEP-1999","SIF","State Public Notification received","-","-","3","16-NOV-2005"
"VT0005559","NORTHBROOK COUNTRY ESTATES","Region 1","Vermont","Community water system","State","Ground water","Inactive","03-FEB-2012","60","Lead and Copper Rule","52","Follow-up Or Routine LCR Tap M/R","MR","N","Lead and Copper Rule","01-JAN-1998","-","Returned to Compliance","26-APR-2011","SOX","State Compliance achieved","-","-","3","16-NOV-2005"
"VT0006696","WAITS RIVER VALLEY SCHOOL","Region 1","Vermont","Non-Transient non-community system","State","Ground water","Active","-","280","Lead and Copper Rule","52","Follow-up Or Routine LCR Tap M/R","MR","N","Lead and Copper Rule","01-JAN-1998","-","Returned to Compliance","26-APR-2011","SOX","State Compliance achieved","-","-","3","16-NOV-2005"
"VT0020454","GRAMMAR SCHOOL ANNEX","Region 1","Vermont","Non-Transient non-community system","State","Ground water","Active","-","38","Lead and Copper Rule","52","Follow-up Or Routine LCR Tap M/R","MR","N","Lead and Copper Rule","01-JAN-1998","-","Returned to Compliance","10-FEB-2010","SOX","State Compliance achieved","-","-","3","16-NOV-2005"
"VT0005655","HOLBROOK BAY COMMONS","Region 1","Vermont","Community water system","State","Ground water","Active","-","95","Lead and Copper Rule","52","Follow-up Or Routine LCR Tap M/R","MR","N","Lead and Copper Rule","01-JAN-1998","-","Returned to Compliance","26-APR-2011","SOX","State Compliance achieved","-","-","3","16-NOV-2005"
"VT0005188","ALBANY WATER SYSTEM","Region 1","Vermont","Community water system","State","Ground water","Active","-","200","Lead and Copper Rule","52","Follow-up Or Routine LCR Tap M/R","MR","N","Lead and Copper Rule","01-JAN-1998","-","Returned to Compliance","26-APR-2011","SOX","State Compliance achieved","-","-","3","16-NOV-2005"
"VT0005095","ST GEORGE VILLAS","Region 1","Vermont","Community water system","State","Ground water","Active","-","420","Lead and Copper Rule","52","Follow-up Or Routine LCR Tap M/R","MR","N","Lead and Copper Rule","01-JAN-1998","-","Returned to Compliance","03-FEB-2011","SOX","State Compliance achieved","-","-","3","16-NOV-2005"
"VT0006072","WARDSBORO ELEMENTARY SCHOOL","Region 1","Vermont","Non-Transient non-community system","State","Ground water","Active","-","160","Lead and Copper Rule","52","Follow-up Or Routine LCR Tap M/R","MR","N","Lead and Copper Rule","01-JAN-1998","-","Returned to Compliance","16-MAR-2011","SOX","State Compliance achieved","-","-","3","16-NOV-2005"
"VT0020434","SLOPESIDE CONDOMINIUM","Region 1","Vermont","Community water system","State","Ground water","Inactive","14-MAR-2012","256","Lead and Copper Rule","52","Follow-up Or Routine LCR Tap M/R","MR","N","Lead and Copper Rule","01-JAN-1998","-","Returned to Compliance","26-APR-2011","SOX","State Compliance achieved","-","-","3","16-NOV-2005"
"VT0020464","JAY PEAK VILLAGE PHASE I","Region 1","Vermont","Community water system","State","Ground water","Inactive","24-JAN-2013","288","Lead and Copper Rule","52","Follow-up Or Routine LCR Tap M/R","MR","N","Lead and Copper Rule","01-JAN-1998","-","Returned to Compliance","12-JUL-2000","SOX","State Compliance achieved","-","-","3","16-NOV-2005"
"VT0005580","MERRIMAC MHP SYSTEM 2","Region 1","Vermont","Community water system","State","Ground water","Active","-","42","Lead and Copper Rule","52","Follow-up Or Routine LCR Tap M/R","MR","N","Lead and Copper Rule","01-JAN-1998","-","Returned to Compliance","26-APR-2011","SOX","State Compliance achieved","-","-","3","16-NOV-2005"
